Time,W,X,Y
10.581,2135.3113182251145,2116.282391360897,498.5104557646228
10.601,2148.089092969758,1919.9294445594348,438.0919146943552
10.601,2186.8223205489517,2026.9305876876324,427.4509183846779
10.621,1999.61628312273,2058.6720981645644,396.55545269071155
10.621,2137.425456739057,1995.9714649773437,440.0951208983236
10.643,2098.036897250392,1980.9261313027653,403.4636265582934
10.643,2036.0405871455023,2081.866491103619,428.9135553110368
10.663,2117.9950049912704,1992.3419262054342,425.0037219486783
10.663,2035.4830686891235,1927.3127079857313,423.22838948646654
10.683,2313.3674241339845,1990.0984826534539,370.3411048837968
10.683,2054.008792368496,2125.2067995084767,453.032606467046
10.706,2359.16419654924,2068.100978895068,424.05545856006023
10.706,2094.451464550123,1867.4944736543794,416.76552493316814
10.726,2019.1177808427744,1952.8677567811978,425.3303376443268
10.726,2067.876284824217,2088.8946783416145,451.03451880884234
10.747,2256.3805430011193,1930.1557832411788,436.5890314564443
10.747,2208.837356234061,2071.7239876242134,449.64591057749055
10.748,2111.622523548794,2019.769619886148,468.42158933949906
10.748,2128.231350268838,1856.1625360812739,450.7924009941148
10.769,2075.912685721446,2125.673084614436,483.2477993100218
10.769,2113.4565178550724,1969.9338697422872,489.0252297197577
10.789,2131.3209434262735,2061.803805985177,429.785855321482
10.789,1980.8636647034493,1943.7172849500785,395.2357497379044
10.81,2246.324760995042,1786.403197004611,410.4474584300602
10.81,2073.956817570773,2005.7045005663808,453.1051397844741
10.831,2061.4637266747386,1846.4880864047432,437.17502975320076
10.832,2206.3516314140147,1770.6336832983613,419.9268518426285
10.853,1932.8738188343511,2075.032022705487,377.8000095971812
10.853,2176.644006860861,1956.4230218059674,424.70456648944605
10.875,2058.0923035112005,1823.8658874705498,399.55870667981833
10.875,2026.0778119888503,1854.4041371319938,461.90097346023424
10.895,2214.734146568925,1862.6911545962569,484.63666655043033
10.895,2167.439219299575,1829.3554761977612,424.8167969641198
10.915,2358.7766390636025,1951.9765300614138,410.4749990683356
10.915,2252.674485147329,1823.5500437284702,452.2505733694526
10.915,2062.949303662047,1748.060295260871,450.7902613422173
10.916,2229.9911353556854,1654.7849994470912,477.30599874993794
10.936,2152.2194535740805,1634.6816397025884,426.4791527618316
10.936,2340.515036148298,1702.2674286471947,441.08015918412224
10.956,2106.7624900308406,1663.0123930082523,447.8916027609337
10.956,1993.4071459053569,1732.5492905453134,396.00621192206296
10.977,2265.3811617864376,1552.3324275872446,410.26847548128376
10.977,2308.8735878201346,1684.934261300862,450.69986458279726
10.998,2068.0138757073364,1648.783398662984,447.9590243351603
10.999,2307.893541118909,1524.7698111769946,425.3593537487373
11.018,2031.3682119583577,1529.9740787931444,395.92433406992194
11.018,2339.4581904298448,1641.4207548789675,418.6492564700561
11.04,2201.965348513268,1460.1212969205012,395.803268757072
11.04,2026.927668715816,1569.6890221240037,436.80714858783364
11.06,2111.764722451887,1556.6962319182235,448.2594606632594
11.06,2301.043219242649,1468.2419703036596,422.4167333692628
11.082,2011.7414881372488,1803.3178822014381,423.5204091725898
11.082,2123.660159940288,1724.9993899182252,409.2736389836389
11.082,2195.91280360206,1598.2288243694998,406.83019618966847
11.082,2110.2203342423986,1565.3620523194752,437.26071453485105
11.103,2027.795971796478,1699.6698973533503,458.3671990749855
11.103,2228.3738829672534,1730.7061139884927,466.05742509872493
11.123,2055.395424966578,1663.9016548359036,431.88112308711396
11.124,2060.098354507397,1551.882834948372,429.07124365173826
11.146,2241.334673070032,1608.987837891584,444.0584412851386
11.146,2215.6814053251182,1469.5985944016397,489.72223517032944
11.167,2187.4471861247825,1631.4148459608878,422.97273899396293
11.167,2014.791918511182,1700.1594378747825,454.52920524845746
11.188,2262.2008489228524,1672.4198940911642,485.32301625644436
11.188,2205.4716723802267,1701.6730788449877,414.0835518987847
11.21,2043.6906109318834,1693.237958176821,434.25469077541123
11.21,2061.633101287789,1756.1517890778869,449.5898657868727
11.233,2400.7381466166216,1686.166310765121,418.1097587434681
11.233,2132.9605347801894,1650.1462874508504,431.645725376261
11.253,2234.125873007295,1649.1130252823523,417.72791200298093
11.253,1999.0847180110138,1779.1632860127959,486.8145843548196
11.254,2228.7105145317905,1598.6628847934294,487.34612846600714
11.254,2163.907875173638,1681.0509859142162,428.60947964028406
11.275,2028.2443947742345,1646.7568632701466,425.76998458119493
11.275,2029.5622511475742,1830.8187167783624,424.50214191119886
11.296,2083.2309351040053,1863.3327639385816,448.3263449874249
11.296,2010.0036977563473,1646.394931846397,404.28111538149415
11.318,1948.2495206592864,1494.7377010590374,504.3754146290267
11.318,2157.2236764519644,1576.6949001539099,416.2097181214664
11.338,2157.911573024067,1683.5258679543408,415.50712381428417
11.338,1885.6106477264582,1639.473434708763,448.17186613361326
11.36,2049.8722581757315,1741.2558072697814,490.1023266435926
11.36,2120.1062280939987,1836.1679810173737,425.4893811017549
11.382,2096.100408922325,1770.3076107627746,425.6456825458276
11.382,1956.5595311048721,1671.5362165541108,413.73074981162705
11.401,1975.3654741104706,1695.8891556407577,458.5502115805305
11.401,1932.187603187309,1825.262147613968,416.1857353682702
11.422,1898.6071024873152,1572.299692836298,411.2630901429724
11.422,2051.52026413699,1753.6738185516174,457.6348048131095
11.422,1970.4738922196066,1645.5299637640778,464.0571587158655
11.422,1902.9136237637745,1750.5468243719745,450.57012440779044
11.443,2249.319940594286,1666.1297687467218,395.92636704450956
11.443,2237.372250047797,1730.9625686512359,399.3381039698299
11.463,2060.14337610143,1639.5162204066664,389.2860061923343
11.463,2024.651563036099,1778.8548525192841,437.4670164216365
11.484,1871.4753254583782,1707.7769355289556,440.55772628712134
11.484,2036.301049403321,1791.5424862556574,402.7436110797502
11.504,2118.5828570338354,1835.5027013011807,488.46604169700504
11.504,2132.3687047087997,1760.5544083863958,422.53387669359796
11.524,2076.596793873779,1632.9793784256692,438.93189179987075
11.524,2168.8703699415555,1644.3499761210264,450.2838261068632
11.547,2007.5456266136196,1698.7016837301308,416.10966732854007
11.547,2152.8026127101934,1857.571753544934,417.34531177903204
11.568,2078.6367811228197,1696.2914465478702,437.8677321182166
11.568,2156.166552649398,1718.7934873858285,445.2609363472781
11.588,2273.576717957003,1837.8477817396,401.22594917161643
11.588,2122.850549073343,1862.5052332781015,416.7866015200891
11.589,2059.9443577231928,1764.8153431731655,384.1267122517267
11.589,2258.2527442867904,1803.040852975863,405.8921053953767
11.61,2230.8344813301933,1788.9114118553912,466.0262605567925
11.61,2016.0156306989993,1549.1728841578356,426.8124898713347
11.63,2041.5449333144993,1720.4630185064843,438.63121995223605
11.631,1955.1144573979388,1810.6767363098847,444.965297032889
11.651,2050.196789263464,1625.067251513322,443.7991881249009
11.652,2126.581405128648,1800.9223687610445,465.4185466950786
11.693,2260.0149517300015,1732.2640779376957,421.6344509396206
11.693,2046.2556154055617,1769.2515946526214,450.20371391152
11.693,2176.221075854438,1803.2918744816438,480.92087276908376
11.693,2022.353290247164,1884.6855123969806,452.3704497106362
11.715,2153.1622469510153,1755.7534382487847,382.7362763008631
11.715,2070.988688264854,1688.451814495996,423.870534670489
11.734,2206.2737886388927,1656.8261155520197,400.99430381793803
11.734,2144.3726745307827,1556.9388786605557,435.8508275383888
11.754,2288.5716353651187,1641.5592032721088,438.5561818292445
11.754,2094.690240694842,1705.403749007152,415.0830265848526
11.754,2154.7080638639186,1684.9798764457594,415.36245522262453
11.754,2297.5913971755617,1663.7283214006136,413.05564206588707
