Time,25W,25X,25Y
15.340,1345,1738,4022
15.360,1345,1738,4022
15.380,1322,1740,4025
15.400,1322,1740,4025
15.420,1283,1745,3786
15.440,1283,1745,3786
15.460,1176,1739,3363
15.480,1176,1739,3363
15.500,1338,1744,4037
15.520,1338,1744,4037
15.540,1330,1741,4010
15.560,1330,1741,4010
15.580,1362,1737,4029
15.600,1362,1737,4029
15.620,1295,1744,3798
15.640,1295,1744,3798
15.660,1193,1734,3349
15.680,1193,1734,3349
15.700,1337,1749,4019
15.720,1337,1749,4019
15.740,1328,1737,3997
15.760,1328,1737,3997
15.780,1352,1740,3996
15.800,1352,1740,3996
15.820,1288,1737,3781
15.840,1288,1737,3781
15.860,1191,1737,3383
15.880,1191,1737,3383
15.900,1327,1742,4024
15.920,1327,1742,4024
15.940,1355,1738,3991
15.960,1355,1738,3991
15.980,1328,1743,3985
16.000,1328,1743,3985
16.020,1285,1734,3802
16.040,1285,1734,3802
16.060,1181,1746,3431
16.080,1181,1746,3431
16.100,1367,1740,4041
16.120,1367,1740,4041
16.140,1346,1740,4011
16.160,1346,1740,4011
16.180,1360,1743,3995
16.200,1360,1743,3995
16.220,1263,1735,3754
16.240,1263,1735,3754
16.260,1178,1735,3469
16.280,1178,1735,3469
16.300,1352,1731,4043
16.320,1352,1731,4043
16.340,1336,1736,4007
16.360,1336,1736,4007
16.380,1330,1741,3986
16.400,1330,1741,3986
16.420,1258,1742,3739
16.440,1258,1742,3739
16.460,1208,1728,3529
16.480,1208,1728,3529
16.500,1316,1719,3993
16.520,1316,1719,3993
16.540,1334,1733,4017
16.560,1334,1733,4017
16.580,1353,1749,4028
16.600,1353,1749,4028
16.620,1279,1766,3769
16.640,1279,1766,3769
16.660,1211,1800,3531
16.680,1211,1800,3531
16.700,1307,1824,3977
16.720,1307,1824,3977
16.740,1338,1823,4006
16.760,1338,1823,4006
16.780,1331,1825,4068
16.800,1331,1825,4068
16.820,1281,1833,3763
16.840,1281,1833,3763
16.860,1245,1826,3499
16.880,1245,1826,3499
16.900,1285,1816,3957
16.920,1285,1816,3957
16.940,1327,1796,4032
16.960,1327,1796,4032
16.980,1359,1799,4067
17.000,1359,1799,4067
17.020,1293,1783,3754
17.040,1293,1783,3754
17.060,1218,1765,3516
17.080,1218,1765,3516
17.100,1299,1772,3913
17.120,1299,1772,3913
17.140,1343,1772,4042
17.160,1343,1772,4042
17.180,1345,1772,4086
17.200,1345,1772,4086
17.220,1258,1767,3735
17.240,1258,1767,3735
17.260,1241,1749,3506
17.280,1241,1749,3506
17.300,1297,1753,3917
17.320,1297,1753,3917
17.340,1352,1741,4042
17.360,1352,1741,4042
17.380,1333,1731,4079
17.400,1333,1731,4079
17.420,1270,1736,3748
17.440,1270,1736,3748
17.460,1220,1729,3524
17.480,1220,1729,3524
17.500,1327,1713,3893
17.520,1327,1713,3893
17.540,1360,1723,4056
17.560,1360,1723,4056
17.580,1341,1723,4095
17.600,1341,1723,4095
17.620,1276,1717,3773
17.640,1276,1717,3773
17.660,1211,1731,3474
17.680,1341,1719,3876
17.700,1211,1731,3474
17.720,1341,1719,3876
17.740,1363,1727,4078
17.760,1363,1727,4078
17.780,1377,1729,4095
17.800,1377,1729,4095
17.820,1284,1722,3808
17.840,1284,1722,3808
17.860,1240,1721,3506
17.880,1240,1721,3506
17.900,1312,1725,3895
17.920,1312,1725,3895
17.940,1370,1723,4094
17.960,1370,1723,4094
17.980,1384,1720,4095
18.000,1384,1720,4095
18.020,1289,1717,3769
18.040,1289,1717,3769
18.060,1238,1728,3426
18.080,1238,1728,3426
18.100,1318,1707,3897
18.120,1318,1707,3897
18.140,1366,1716,4092
18.160,1366,1716,4092
18.180,1400,1720,4095
18.200,1400,1720,4095
18.220,1273,1714,3787
18.240,1273,1714,3787
18.260,1188,1713,3355
18.280,1188,1713,3355
18.300,1322,1713,3877
18.320,1322,1713,3877
18.340,1382,1716,4094
18.360,1382,1716,4094
18.380,1380,1731,4095
18.400,1380,1731,4095
18.420,1272,1710,3790
18.440,1272,1710,3790
18.460,1162,1714,3328
18.480,1162,1714,3328
18.500,1335,1713,3894
18.520,1335,1713,3894
18.540,1352,1708,4071
18.560,1352,1708,4071
18.580,1366,1719,4095
18.600,1366,1719,4095
18.620,1270,1710,3795
18.640,1270,1710,3795
18.660,1177,1725,3365
18.680,1177,1725,3365
18.700,1300,1718,3897
18.720,1300,1718,3897
18.740,1350,1711,4043
18.760,1350,1711,4043
18.780,1425,1715,4095
18.800,1425,1715,4095
18.820,1303,1711,3814
18.840,1303,1711,3814
18.860,1177,1714,3417
18.880,1177,1714,3417
18.900,1313,1717,3875
18.920,1313,1717,3875
18.940,1346,1715,4052
18.960,1346,1715,4052
18.980,1449,1699,4095
19.000,1449,1699,4095
19.020,1265,1715,3804
19.040,1265,1715,3804
19.060,1171,1712,3465
19.080,1171,1712,3465
19.100,1311,1707,3863
19.120,1311,1707,3863
19.140,1349,1712,4007
19.160,1349,1712,4007
19.180,1474,1711,4095
19.200,1474,1711,4095
19.220,1302,1716,3801
19.240,1302,1716,3801
19.260,1250,1715,3622
19.280,1250,1715,3622
19.300,1320,1707,3878
19.320,1320,1707,3878
19.340,1343,1714,4009
19.360,1343,1714,4009
19.380,1447,1712,4095
19.400,1447,1712,4095
19.420,1285,1707,3768
19.440,1285,1707,3768
19.460,1269,1711,3762
19.480,1269,1711,3762
19.500,1305,1713,3870
19.520,1305,1713,3870
19.540,1339,1724,3987
19.560,1339,1724,3987
19.580,1394,1709,4095
19.600,1302,1710,3764
19.620,1394,1709,4095
19.640,1302,1710,3764
19.660,1291,1717,3761
19.680,1291,1717,3761
19.700,1306,1711,3887
19.720,1306,1711,3887
19.740,1337,1718,3987
19.760,1337,1718,3987
19.780,1410,1709,4095
19.800,1410,1709,4095
19.820,1281,1710,3772
19.840,1281,1710,3772
19.860,1285,1712,3769
19.880,1285,1712,3769
19.900,1304,1717,3857
19.920,1304,1717,3857
19.940,1330,1707,3976
19.960,1441,1716,4095
19.980,1330,1707,3976
20.000,1441,1716,4095
20.020,1295,1716,3762
20.040,1295,1716,3762
20.060,1284,1718,3750
20.080,1284,1718,3750
20.100,1287,1707,3872
20.120,1287,1707,3872
20.140,1316,1714,3970
20.160,1316,1714,3970
20.180,1446,1732,4095
20.200,1280,1718,3747
20.220,1280,1718,3747
20.240,1291,1716,3759
20.260,1291,1716,3759
20.280,1313,1711,3841
20.300,1313,1711,3841
20.320,1335,1718,3976
20.340,1335,1718,3976
20.360,1440,1724,4095
20.380,1440,1724,4095
20.400,1273,1719,3722
20.420,1273,1719,3722
20.440,1283,1714,3768
20.460,1283,1714,3768
20.480,1288,1714,3822
20.500,1288,1714,3822
20.520,1349,1713,3979
20.540,1349,1713,3979
20.560,1427,1713,4095
20.580,1427,1713,4095
20.600,1286,1712,3732
20.620,1286,1712,3732
20.640,1273,1716,3769
20.660,1273,1716,3769
20.680,1292,1713,3815
20.700,1292,1713,3815
20.720,1328,1707,3992
20.740,1328,1707,3992
20.760,1425,1711,4095
20.780,1425,1711,4095
20.800,1260,1717,3741
20.820,1260,1717,3741
20.840,1275,1708,3792
20.860,1275,1708,3792
20.880,1301,1707,3834
20.900,1301,1707,3834
20.920,1308,1717,3967
20.940,1308,1717,3967
20.960,1425,1718,4095
20.980,1425,1718,4095
21.000,1247,1711,3727
21.020,1247,1711,3727
21.040,1275,1705,3776
21.060,1275,1705,3776
21.080,1302,1716,3795
21.100,1302,1716,3795
21.120,1336,1714,3983
21.140,1336,1714,3983
21.160,1397,1712,4095
21.180,1397,1712,4095
21.200,1269,1715,3748
21.220,1269,1715,3748
21.240,1308,1718,3774
21.260,1308,1718,3774
21.280,1308,1712,3775
21.300,1308,1712,3775
21.320,1342,1716,4024
21.340,1342,1716,4024
21.360,1389,1717,4095
21.380,1389,1717,4095
21.400,1295,1708,3767
21.420,1295,1708,3767
